,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,clusters,cluster
558,6.45482063293457,9.07978916168213,0.764390528202057,64.9000015258789,0.877390682697296,-0.109806202352047,0.681576490402222,0.826422154903412,0.271475046873093,0.717041671276093,0,pink
559,5.46192693710327,8.98502254486084,0.695624351501465,65.25,0.92394483089447,-0.124929070472717,0.583036363124847,0.810526609420776,0.329439789056778,0.803478181362152,0,pink
560,6.43144702911377,9.05728816986084,0.796106219291687,65.5999984741211,0.914903879165649,-0.0752578526735306,0.663288593292236,0.825840413570404,0.289976716041565,0.702381134033203,0,pink
561,5.37105464935303,10.268648147583,0.910064339637756,65.7799987792969,0.74857634305954,-0.265847027301788,0.796722650527954,0.58901834487915,0.215225026011467,0.44246768951416,0,pink
562,5.33204412460327,10.346266746521,0.895631551742554,66.0599975585938,0.712120890617371,-0.247905254364014,0.742697179317474,0.588513255119324,0.176231011748314,0.4202641248703,0,pink
563,5.45193767547607,10.2962646484375,0.903726279735565,66.3399963378906,0.642325103282928,-0.219425857067108,0.662769675254822,0.59461510181427,0.217813089489937,0.330978989601135,1,purple
564,5.1377387046814,10.1400279998779,0.873774766921997,66.620002746582,0.610709309577942,-0.231455340981483,0.793151676654816,0.590579032897949,0.243074834346771,0.224486127495766,1,purple
565,5.48681974411011,10.2396078109741,0.90871262550354,67.1800003051758,0.73522537946701,-0.169620424509048,0.686783909797668,0.640869438648224,0.205158427357674,0.417540222406387,1,purple
566,5.36392784118652,10.2749586105347,0.889454543590546,67.4599990844727,0.696825742721558,-0.193397909402847,0.792852699756622,0.627043128013611,0.19896674156189,0.272975951433182,1,purple
567,5.36744594573975,10.2929964065552,0.900721788406372,67.7399978637695,0.753558695316315,-0.202473878860474,0.726356387138367,0.650512099266052,0.19901816546917,0.260637581348419,1,purple
568,5.55598258972168,10.325288772583,0.917101740837097,68.0199966430664,0.773327112197876,-0.154697135090828,0.652447462081909,0.619621396064758,0.203439116477966,0.41498589515686,1,purple
569,5.62890863418579,10.3429937362671,0.917929649353027,68.3000030517578,0.814692378044128,-0.165432900190353,0.568734467029572,0.648784935474396,0.182694777846336,0.336689800024033,1,purple
570,5.6496753692627,10.3737707138062,0.937715113162994,68.5250015258789,0.84277069568634,-0.151193499565125,0.639085292816162,0.656822562217712,0.176869258284569,0.339834302663803,1,purple
571,5.93839597702026,10.4288644790649,0.935686349868774,68.75,0.861749231815338,-0.102850750088692,0.668402254581451,0.7400963306427,0.160164102911949,0.405946254730225,1,purple
572,6.09130239486694,10.4658908843994,0.932693779468536,68.9749984741211,0.885618388652802,-0.14316788315773,0.620677947998047,0.730264842510223,0.163182109594345,0.42020258307457,1,purple
573,6.03464126586914,10.5023221969604,0.934064328670502,69.1999969482422,0.886504352092743,-0.0974102765321732,0.575754165649414,0.738428950309753,0.156279012560844,0.403306543827057,1,purple
574,6.45256376266479,10.4692373275757,0.957770466804504,69.4250030517578,0.954200565814972,-0.0853002294898033,0.397834777832031,0.761690437793732,0.187679499387741,0.464805990457535,1,purple
575,6.55391550064087,10.5583896636963,0.945865035057068,69.6500015258789,0.92581832408905,0.0495578050613403,0.441425770521164,0.760608434677124,0.17625804245472,0.519263982772827,1,purple
576,4.86709117889404,8.93270301818848,0.837149739265442,40.808292388916,0.607157230377197,-0.0670239180326462,0.917250096797943,0.756366312503815,0.251053392887115,0.35328084230423,2,dark purple
577,4.2115650177002,9.0502405166626,0.779269754886627,50.3532028198242,0.709973692893982,-0.178632915019989,0.692341148853302,0.739475905895233,0.252339154481888,0.68954873085022,2,dark purple
578,4.39611482620239,9.06565284729004,0.759097695350647,51.0254135131836,0.59668242931366,-0.19139264523983,0.723507761955261,0.725604951381683,0.279595166444778,0.682605981826782,2,dark purple
580,4.44482707977295,7.34289455413818,0.602481663227081,56.9799995422363,0.706796228885651,-0.0070652025751769,0.750478267669678,0.570072650909424,0.213350877165794,0.774857521057129,2,dark purple
581,4.50664663314819,7.41254329681396,0.640452146530151,57.6399993896484,0.693558931350708,0.0808581486344337,0.701800286769867,0.643650829792023,0.302858293056488,0.682011604309082,2,dark purple
582,4.57315492630005,7.48385381698608,0.625596821308136,58.2999992370605,0.802642583847046,0.113261632621288,0.56702733039856,0.623456478118896,0.236629039049149,0.826341390609741,0,pink
583,4.29784870147705,7.54691982269287,0.718718707561493,58.7000007629395,0.744307696819305,0.0389274060726166,0.702880859375,0.627145290374756,0.253940522670746,0.748945593833923,0,pink
584,4.18031549453735,7.61162614822388,0.733539760112762,59.0999984741211,0.717101216316223,0.0018329853191971,0.756898939609528,0.514328420162201,0.304436177015305,0.768354296684265,0,pink
585,4.37926244735718,7.65136528015137,0.740154504776001,59.5,0.74034309387207,0.039828322827816,0.799466252326965,0.561594128608704,0.271753966808319,0.875270962715149,0,pink
586,4.09955501556396,7.705894947052,0.748057782649994,59.9000015258789,0.753515541553497,0.0528524369001389,0.731845319271088,0.51931369304657,0.282738596200943,0.777927875518799,0,pink
587,4.54921960830688,7.7392840385437,0.823137581348419,60.2999992370605,0.768694281578064,0.186776891350746,0.783822417259216,0.614591181278229,0.251514345407486,0.720072984695435,0,pink
588,7.67244911193848,10.7453174591064,0.964562833309174,68.7200012207031,0.968580484390259,-0.0070578018203377,0.132430180907249,0.682818531990051,0.172133937478065,0.757926285266876,1,purple
589,7.67062664031982,10.7958545684814,0.951339900493622,69.1600036621094,0.934178948402405,0.0251025799661875,0.216567531228065,0.691433727741241,0.1435387134552,0.723243474960327,1,purple
590,7.39326429367065,10.7336683273315,0.935481369495392,69.5999984741211,0.916009128093719,0.0886417850852013,0.412515699863434,0.758084535598755,0.202094659209251,0.461843609809875,1,purple
591,7.35422515869141,10.7541904449463,0.93785685300827,69.8199996948242,0.936448395252228,0.0989604666829109,0.319593191146851,0.70886218547821,0.20523864030838,0.565402388572693,1,purple
592,7.4202094078064,10.7353582382202,0.927739381790161,70.0400009155273,0.920968115329742,-0.0035662825684994,0.360733956098557,0.74223393201828,0.201654434204102,0.59794157743454,1,purple
593,7.44463586807251,10.7216930389404,0.940869092941284,70.2600021362305,0.918625354766846,0.03707255423069,0.305770456790924,0.751642882823944,0.194672554731369,0.420593738555908,1,purple
594,7.38457107543945,10.7139015197754,0.952016532421112,70.4800033569336,0.933043956756592,-0.0032739413436502,0.265479892492294,0.766498208045959,0.198813885450363,0.468558847904205,1,purple
595,7.44792556762695,10.7160291671753,0.947800576686859,70.6999969482422,0.929861903190613,0.108772613108158,0.223369657993317,0.7364262342453,0.191057592630386,0.557600259780884,1,purple
596,7.65984344482422,10.7408819198608,0.953940451145172,70.7750015258789,0.948372185230255,-0.0293595548719168,0.249659568071365,0.768805682659149,0.181998446583748,0.485727250576019,1,purple
597,7.78825187683105,10.7699604034424,0.963826417922974,70.8499984741211,0.962198972702026,-0.0048111048527061,0.192412778735161,0.755857646465302,0.176065787672997,0.597538590431213,1,purple
598,7.85810708999634,10.7799882888794,0.962155044078827,70.9250030517578,0.937807381153107,-0.129722192883492,0.198604837059975,0.748826444149017,0.181780651211739,0.555102229118347,1,purple
599,7.78034782409668,10.7922353744507,0.937415540218353,71.0,0.947616696357727,-0.0541191883385181,0.195338428020477,0.732282340526581,0.180732876062393,0.639188170433044,1,purple
600,7.88934993743896,10.7614583969116,0.96162074804306,71.0749969482422,0.96242368221283,-0.118853144347668,0.163635894656181,0.747939050197601,0.192897573113441,0.808632850646973,1,purple
601,7.79437780380249,10.7945528030396,0.970289289951324,71.1500015258789,0.963189840316772,-0.0357284434139729,0.191753655672073,0.751611709594727,0.175448626279831,0.713731229305267,1,purple
603,6.58270025253296,10.6541385650635,0.943929076194763,70.8000030517578,0.789120733737946,0.123951375484467,0.699270129203796,0.694246351718903,0.28868243098259,0.361352920532227,1,purple
604,7.00806474685669,10.6688671112061,0.935350596904755,71.0,0.833327114582062,-0.0331285372376442,0.668875813484192,0.702371597290039,0.280619293451309,0.452659398317337,1,purple
605,6.28349828720093,10.6345682144165,0.918158531188965,71.0999984741211,0.798213183879852,-0.0839707478880882,0.65416818857193,0.691047668457031,0.303366601467133,0.474448889493942,1,purple
606,6.79790115356445,10.6489343643188,0.942954778671265,71.1999969482422,0.849702179431915,-0.105601452291012,0.622954249382019,0.728971004486084,0.260568112134933,0.401466220617294,1,purple
607,6.9591851234436,10.6657876968384,0.921285569667816,71.3000030517578,0.90336662530899,-0.10454960167408,0.626624524593353,0.718365848064423,0.280994772911072,0.375089257955551,1,purple
608,6.64936542510986,10.6640748977661,0.937097430229187,71.4000015258789,0.841320335865021,-0.151167958974838,0.607905268669128,0.705462157726288,0.252988010644913,0.440625339746475,1,purple
609,6.66712141036987,10.6646738052368,0.907690823078156,71.5,0.87779575586319,-0.126617714762688,0.699069380760193,0.741086423397064,0.204969689249992,0.395130515098572,1,purple
610,6.46686792373657,10.6694526672363,0.877504527568817,71.5999984741211,0.803474187850952,-0.120204329490662,0.655637443065643,0.75867110490799,0.21589383482933,0.263801723718643,1,purple
611,6.35762500762939,10.6769647598267,0.895719408988953,71.6999969482422,0.817036211490631,-0.141385987401009,0.640602052211761,0.740427255630493,0.215400278568268,0.328252702951431,1,purple
612,6.47520875930786,10.6852207183838,0.884922921657562,71.8000030517578,0.786780476570129,-0.0934095829725266,0.622697055339813,0.714936077594757,0.270036250352859,0.283978164196014,1,purple
613,6.63522243499756,10.7049751281738,0.9314945936203,71.9000015258789,0.83389014005661,-0.125517383217812,0.601486027240753,0.715806305408478,0.241983935236931,0.374793529510498,1,purple
614,6.66590356826782,10.7207088470459,0.921463072299957,72.0,0.816377222537994,-0.139936968684196,0.581775307655334,0.705308377742767,0.28245136141777,0.380547434091568,1,purple
615,6.68964433670044,10.7367830276489,0.958348095417023,72.0999984741211,0.827240824699402,-0.135421589016914,0.568272292613983,0.692844808101654,0.250415533781052,0.381849229335785,1,purple
616,6.71411180496216,10.6528539657593,0.947354018688202,72.1999969482422,0.823386311531067,-0.172077149152756,0.564640581607819,0.68962424993515,0.230950430035591,0.410406649112701,1,purple
617,6.6562066078186,10.7165660858154,0.914597511291504,72.3000030517578,0.836917698383331,-0.100719824433327,0.560812950134277,0.684601306915283,0.268417447805405,0.433520495891571,1,purple
618,4.25540065765381,9.60800838470459,0.652701556682587,54.4599990844727,0.77187192440033,-0.212838634848595,0.850830912590027,0.564417541027069,0.263955116271973,0.534545361995697,2,dark purple
619,3.97205924987793,9.62130069732666,0.736096143722534,54.9199981689453,0.565965831279755,-0.196515038609505,0.810119688510895,0.503554463386536,0.2657430768013,0.364717662334442,2,dark purple
620,3.80028700828552,9.63836097717285,0.733487546443939,55.3800010681152,0.682490110397339,-0.147025406360626,0.780438899993896,0.518544435501099,0.287097007036209,0.411837041378021,2,dark purple
621,3.91807317733765,9.64453983306885,0.828597128391266,55.8400001525879,0.60661381483078,-0.199443906545639,0.781658470630646,0.533089578151703,0.293042421340942,0.318829357624054,2,dark purple
622,4.66101264953613,9.64924240112305,0.75586199760437,56.2999992370605,0.671300709247589,-0.195057570934296,0.86677747964859,0.599643230438232,0.371656328439713,0.370059072971344,2,dark purple
623,4.83176422119141,9.63950538635254,0.780048966407776,56.625,0.698942363262177,-0.20552071928978,0.816563546657562,0.625076174736023,0.432404667139053,0.378069758415222,2,dark purple
624,4.78238296508789,9.61626148223877,0.806941151618958,56.9500007629395,0.652359545230865,-0.229502648115158,0.868305504322052,0.637974917888641,0.446124285459518,0.286989241838455,2,dark purple
625,4.78300905227661,9.59857082366943,0.784827589988708,57.2750015258789,0.719135403633118,-0.198381900787354,0.822863459587097,0.613811790943146,0.417660981416702,0.311373710632324,2,dark purple
626,4.91439342498779,9.61218929290771,0.763051688671112,57.5999984741211,0.736349880695343,-0.204340994358063,0.846254229545593,0.638376653194427,0.412960976362228,0.354912966489792,0,pink
627,4.886549949646,9.56947135925293,0.701217532157898,57.9249992370605,0.528374910354614,-0.192087098956108,0.788709342479706,0.56763881444931,0.416036039590836,0.337647467851639,0,pink
628,5.0754222869873,9.55996227264404,0.753871619701385,58.25,0.699056684970856,-0.204959437251091,0.765906810760498,0.620008111000061,0.361928850412369,0.448331117630005,0,pink
629,4.11793899536133,7.6365818977356,0.697001516819,56.4000015258789,0.812325835227966,0.111274600028992,0.57161557674408,0.77029412984848,0.277247190475464,0.796493291854858,2,dark purple
630,4.92209911346436,7.67697334289551,0.68479996919632,56.7000007629395,0.71872878074646,0.44005873799324,0.691069543361664,0.758668124675751,0.379207700490952,0.757543444633484,2,dark purple
631,5.16362714767456,7.70747184753418,0.69387012720108,57.0,0.676595270633698,0.409930616617203,0.798108100891113,0.717893242835999,0.400723278522491,0.645316123962402,2,dark purple
632,3.67510843276978,8.99341583251953,0.646635949611664,63.2999992370605,0.552592635154724,-0.267940402030945,0.751933634281158,0.352651566267014,0.269383609294891,0.462540298700333,0,pink
